/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/isqrtaddnoif.smt2 UNKNOWN 119959 120005 1199600000 27
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/isqrtadd.smt2 UNSAT 14135 14202 140727037 27
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/isqrtnoif.smt2 UNKNOWN 119949 120002 1199490000 26
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/isqrt.smt2 UNSAT 14119 14137 140780035 27
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/mulhs08.smt2 UNSAT 1087 1159 10432991 22
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/mulhs16.smt2 UNKNOWN 119982 120005 1199820000 32
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/mulhs32.smt2 UNKNOWN 119941 120005 1199410000 46
/Benchmarks/srem_sdiv_mul/QF_BV/brummayerbiere3/mulhs64.smt2 UNKNOWN 119929 120008 1199290000 34
/Benchmarks/srem_sdiv_mul/QF_BV/calypto/problem_10.smt2 UNSAT 273 360 2262689 0
/Benchmarks/srem_sdiv_mul/QF_BV/calypto/problem_14.smt2 UNSAT 182 194 1399030 2
/Benchmarks/srem_sdiv_mul/QF_BV/calypto/problem_15.smt2 UNSAT 52 75 12457 0
/Benchmarks/srem_sdiv_mul/QF_BV/calypto/problem_16.smt2 UNSAT 254 252 1921527 0
/Benchmarks/srem_sdiv_mul/QF_BV/calypto/problem_21.smt2 UNSAT 184 224 1200803 2
/Benchmarks/srem_sdiv_mul/QF_BV/challenge/integerOverflow.smt2 UNKNOWN 119996 120003 1199960000 31
/Benchmarks/srem_sdiv_mul/QF_BV/challenge/multiplyOverflow.smt2 UNSAT 73317 73347 732500344 30
/Benchmarks/srem_sdiv_mul/QF_BV/crafted/bitops3.smt2 UNSAT 43 93 7519 0
/Benchmarks/srem_sdiv_mul/QF_BV/crafted/bit-reversal.smt2 UNSAT 118 104 557452 14
/Benchmarks/srem_sdiv_mul/QF_BV/galois/iffyInterleavedModMult-128.smt2 UNKNOWN 119981 120015 1199810000 0
/Benchmarks/srem_sdiv_mul/QF_BV/galois/iffyInterleavedModMult-32.smt2 UNKNOWN 119994 120004 1199940000 20
/Benchmarks/srem_sdiv_mul/QF_BV/galois/iffyInterleavedModMult-4.smt2 UNSAT 73 121 270573 5
/Benchmarks/srem_sdiv_mul/QF_BV/galois/iffyInterleavedModMult-8.smt2 UNKNOWN 120031 120003 1200310000 9
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_10.smt2 UNSAT 888 898 8415125 10
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_11.smt2 UNSAT 1540 1599 14892409 11
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_12.smt2 UNSAT 2781 2837 27131159 12
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_13.smt2 UNSAT 9121 9102 90418386 13
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_14.smt2 UNSAT 17677 17650 176066840 14
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_15.smt2 UNSAT 69193 69264 691269891 15
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_16.smt2 UNKNOWN 119969 120002 1199690000 16
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_17.smt2 UNKNOWN 119928 120008 1199280000 17
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvmul_18.smt2 UNKNOWN 119943 120008 1199430000 18
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_15.smt2 UNSAT 12691 12684 126146733 16
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_16.smt2 UNSAT 13647 13663 135842133 17
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_17.smt2 UNSAT 113952 113995 1138799941 18
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_18.smt2 UNKNOWN 119945 120009 1199450000 19
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_19.smt2 UNKNOWN 120026 120005 1200260000 15
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_20.smt2 UNKNOWN 119991 120003 1199910000 14
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_21.smt2 UNKNOWN 119909 120001 1199100000 22
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_22.smt2 UNKNOWN 120011 120008 1200120000 17
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_23.smt2 UNKNOWN 119998 120002 1199980000 18
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_24.smt2 UNKNOWN 119997 120004 1199970000 22
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsdiv_25.smt2 UNKNOWN 120021 120008 1200210000 17
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_12.smt2 UNSAT 8056 8075 79914611 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_13.smt2 UNSAT 15032 15091 149625988 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_14.smt2 UNSAT 35953 36004 358952308 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_15.smt2 UNSAT 63829 63914 637730842 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_16.smt2 UNKNOWN 119209 120002 1192100000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_17.smt2 UNKNOWN 119956 120004 1199560000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_18.smt2 UNKNOWN 120007 120004 1200070000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_19.smt2 UNKNOWN 119964 120002 1199640000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsmod_20.smt2 UNKNOWN 119953 120002 1199530000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_12.smt2 UNSAT 1672 1734 16210398 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_13.smt2 UNSAT 5294 5305 52192469 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_14.smt2 UNSAT 12710 12730 126422846 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_15.smt2 UNSAT 32043 32088 319759383 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_16.smt2 UNSAT 73334 73413 732619355 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_17.smt2 UNKNOWN 119983 120005 1199840000 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_18.smt2 UNKNOWN 119933 120003 1199330000 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_19.smt2 UNKNOWN 119998 120007 1199980000 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvsrem_20.smt2 UNKNOWN 119956 120008 1199560000 1
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_15.smt2 UNSAT 10960 10959 108965644 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_16.smt2 UNSAT 26093 26104 260027916 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_17.smt2 UNSAT 73466 73545 733951089 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_18.smt2 UNKNOWN 119961 120005 1199620000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_19.smt2 UNKNOWN 119926 120009 1199260000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_20.smt2 UNKNOWN 119998 120001 1199980000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_21.smt2 UNKNOWN 119918 120001 1199180000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_22.smt2 UNKNOWN 119959 120009 1199600000 0
/Benchmarks/srem_sdiv_mul/QF_BV/log-slicing/bvudiv_23.smt2 UNKNOWN 119950 120004 1199500000 0
