name status status satpart satpart
/QF_BV/log-slicing/bvmul_17.smt2 UNKNOWN UNKNOWN 1199600 1199120
/QF_BV/log-slicing/bvmul_18.smt2 UNKNOWN UNKNOWN 1199980 1199430
/QF_BV/log-slicing/bvsdiv_15.smt2 UNSAT UNSAT 159053 49856
/QF_BV/log-slicing/bvsdiv_16.smt2 UNSAT UNSAT 270081 124742
/QF_BV/log-slicing/bvsdiv_17.smt2 UNSAT UNSAT 574260 247292
/QF_BV/log-slicing/bvsdiv_18.smt2 UNKNOWN UNSAT 1199250 715234
/QF_BV/log-slicing/bvsdiv_19.smt2 UNKNOWN UNKNOWN 1199800 1199810
/QF_BV/log-slicing/bvsdiv_20.smt2 UNKNOWN UNKNOWN 1199950 1199720
/QF_BV/log-slicing/bvsdiv_21.smt2 UNKNOWN UNKNOWN 1199420 1199250
/QF_BV/log-slicing/bvsdiv_22.smt2 UNKNOWN UNKNOWN 1199570 1199390
/QF_BV/log-slicing/bvsdiv_23.smt2 UNKNOWN UNKNOWN 1199460 1199200
/QF_BV/log-slicing/bvsdiv_24.smt2 UNKNOWN UNKNOWN 1199260 1199520
/QF_BV/log-slicing/bvsdiv_25.smt2 UNKNOWN UNKNOWN 1199760 1199230
/QF_BV/log-slicing/bvsmod_12.smt2 UNSAT UNSAT 76976 73102
/QF_BV/log-slicing/bvsmod_13.smt2 UNSAT UNSAT 149671 117639
/QF_BV/log-slicing/bvsmod_14.smt2 UNSAT UNSAT 351901 244988
/QF_BV/log-slicing/bvsmod_15.smt2 UNSAT UNSAT 657320 806520
/QF_BV/log-slicing/bvsmod_16.smt2 UNKNOWN UNKNOWN 1199830 1199630
/QF_BV/log-slicing/bvsmod_17.smt2 UNKNOWN UNKNOWN 1199430 1199430
/QF_BV/log-slicing/bvsmod_18.smt2 UNKNOWN UNKNOWN 1199400 1199090
/QF_BV/log-slicing/bvsmod_19.smt2 UNKNOWN UNKNOWN 1200280 1199930
/QF_BV/log-slicing/bvsmod_20.smt2 UNKNOWN UNKNOWN 1199320 1199340
/QF_BV/log-slicing/bvsrem_12.smt2 UNSAT UNSAT 22715 14044
/QF_BV/log-slicing/bvsrem_13.smt2 UNSAT UNSAT 41609 40111
/QF_BV/log-slicing/bvsrem_14.smt2 UNSAT UNSAT 124600 89494
/QF_BV/log-slicing/bvsrem_15.smt2 UNSAT UNSAT 245033 226539
/QF_BV/log-slicing/bvsrem_16.smt2 UNSAT UNSAT 841222 637051
