name status time real satpart round
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1318.smt2 UNSAT 96 127 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1319.smt2 UNSAT 97 91 4 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1320.smt2 UNSAT 95 106 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1321.smt2 UNSAT 99 59 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1336.smt2 UNSAT 97 86 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1341.smt2 UNSAT 77 72 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1346.smt2 UNSAT 97 110 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_134.smt2 UNSAT 96 109 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1362.smt2 UNSAT 137 110 386 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1367.smt2 UNSAT 96 64 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1384.smt2 UNSAT 97 87 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1397.smt2 UNSAT 97 138 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1400.smt2 UNSAT 96 60 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_140.smt2 UNSAT 97 81 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1417.smt2 UNSAT 106 68 129 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_141.smt2 UNSAT 98 125 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_142.smt2 UNSAT 98 57 4 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1445.smt2 UNSAT 124 125 266 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1446.smt2 UNSAT 304 346 2075 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1447.smt2 UNSAT 337 287 2424 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1449.smt2 UNSAT 96 55 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_144.smt2 UNSAT 90 123 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1456.smt2 UNSAT 94 96 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1457.smt2 UNSAT 343 390 2450 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1458.smt2 UNSAT 308 293 2110 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1461.smt2 UNSAT 98 71 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1472.smt2 UNSAT 484 455 3910 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1473.smt2 UNSAT 317 296 2152 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1481.smt2 UNSAT 177 171 786 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1482.smt2 UNSAT 104 144 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1490.smt2 UNSAT 98 140 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1496.smt2 UNSAT 98 64 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1499.smt2 UNSAT 97 103 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1500.smt2 UNSAT 174 192 756 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1501.smt2 UNSAT 184 185 892 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1502.smt2 UNSAT 677 720 5797 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1503.smt2 UNSAT 297 248 1957 32
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1504.smt2 UNSAT 97 51 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_150.smt2 UNSAT 97 98 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1517.smt2 UNSAT 96 60 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1531.smt2 UNSAT 227 229 1338 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1533.smt2 UNSAT 96 55 3 -1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1539.smt2 UNSAT 115 81 254 1
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_153.smt2 UNSAT 126 164 279 0
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1540.smt2 UNSAT 428 387 3350 3
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1541.smt2 UNSAT 247 214 1457 2
/QF_BV/20190311-bv-term-small-rw-Noetzli/bv-term-small-rw_1550.smt2 UNSAT 176 202 782 1
